"id_jugador","jugador_nombre_limpio","seleccion","foto_url","thesportsdb_id","nombre_api","estado_foto","error_api"
"942","NASSER ALDAWSARI Essa S","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Essa+S+Nasser+Aldawsari"
"943","MUSAB ALJUWAYR Fahad Z","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Fahad+Z+Musab+Aljuwayr"
"944","AIMAN YAHYA Y AHMED","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Aiman+Yahya+Y+Ahmed"
"945","FERAS ALBRIKAN Tariq N","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Tariq+N+Feras+Albrikan"
"946","SALEM ALDAWSARI Mohammed S","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Mohammed+S+Salem+Aldawsari"
"947","SALEH ALSHEHRI Khalid M","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Khalid+M+Saleh+Alshehri"
"948","SAUD ABDULHAMID Abdullah S","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Abdullah+S+Saud+Abdulhamid"
"949","NAWAF BU WASHL Meshari M","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Meshari+M+Nawaf+Bu+Washl"
"950","HASSAN KADISH Y MAHBUB","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Hassan+Kadish+Y+Mahbub"
"951","ABDULLAH ALKHAIBARI Mohammed H","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Mohammed+H+Abdullah+Alkhaibari"
"952","ZIYAD ALJOHANI Mubarak E","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Mubarak+E+Ziyad+Aljohani"
"953","KHALID ALGHANNAM Essa M","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Essa+M+Khalid+Alghannam"
"954","ALA ALHAJJI Mohsen A","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Mohsen+A+Ala+Alhajji"
"955","ABDULLAH ALHAMDDAN Abdulrahman A","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Abdulrahman+A+Abdullah+Alhamddan"
"956","SULTAN MANDASH Ahmed M","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Ahmed+M+Sultan+Mandash"
"957","MOHAMMED ALOWAIS Khalil I","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Khalil+I+Mohammed+Alowais"
"958","AHMED ALKASSAR Ali H","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Ali+H+Ahmed+Alkassar"
"959","MOHAMED KANNO Ibrahim A","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Ibrahim+A+Mohamed+Kanno"
"960","MOTEB ALHARBI Saad S","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Saad+S+Moteb+Alharbi"
"961","JEHAD THIKRI Abdullatif A","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Abdullatif+A+Jehad+Thikri"
"962","MOHAMMED ABU ALSHAMAT Waheeb S","Saudi Arabia","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Waheeb+S+Mohammed+Abu+Alshamat"
"963","GUNN Angus Fraser James","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Angus+Fraser+James+Gunn"
"964","HICKEY Aaron Buchanan","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Aaron+Buchanan+Hickey"
"965","ROBERTSON Andy Andrew Henry","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Andy+Andrew+Henry+Robertson"
"966","McTOMINAY Scott Francis","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Mctominay+Scott+Francis"
"967","HANLEY Grant Campbell","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Grant+Campbell+Hanley"
"968","TIERNEY Kieran","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Kieran+Tierney"
"969","McGINN John","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Mcginn+John"
"970","FLETCHER Tyler Robert","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Tyler+Robert+Fletcher"
"971","DYKES Lyndon John","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Lyndon+John+Dykes"
"972","ADAMS Che Sac Everton Fred","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Che+Sac+Everton+Fred+Adams"
"973","CHRISTIE Ryan","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Ryan+Christie"
"974","KELLY Liam Patrick","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Liam+Patrick+Kelly"
"975","HENDRY Jack William","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Jack+William+Hendry"
"976","STEWART Ross Cameron","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Ross+Cameron+Stewart"
"977","SOUTTAR John Francis","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=John+Francis+Souttar"
"978","HYAM Dominic John","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Dominic+John+Hyam"
"979","GANNON-DOAK Ben Gannon DOAK","Scotland","","","","no_encontrada","429 Client Error: Too Many Requests for url: https://www.thesportsdb.com/api/v1/json/123/searchplayers.php?p=Ben+Gannon+Doak+Gannon-Doak"
"980","HIRST George David Eric","Scotland","https://r2.thesportsdb.com/images/media/player/cutout/1eq5f31761908979.png","34174092","George Hirst","encontrada",""
"981","FERGUSON Lewis","Scotland","https://r2.thesportsdb.com/images/media/player/cutout/84eiy01758896812.png","34165331","Lewis Ferguson","encontrada",""
"982","SHANKLAND Lawrence","Scotland","https://r2.thesportsdb.com/images/media/player/cutout/dxju9b1718014808.png","34156659","Lawrence Shankland","encontrada",""
"983","GORDON Craig Sinclair","Scotland","https://r2.thesportsdb.com/images/media/player/cutout/npww751722423397.png","34147053","Craig Gordon","encontrada",""
"984","PATTERSON Nathan Kenneth","Scotland","https://r2.thesportsdb.com/images/media/player/cutout/ld8bsr1771945352.png","34178160","Nathan Patterson","encontrada",""
"985","McLEAN Kenny Kenneth","Scotland","","","","no_encontrada",""
"986","RALSTON Anthony","Scotland","https://r2.thesportsdb.com/images/media/player/cutout/ucshbz1777019813.png","34161898","Anthony Ralston","encontrada",""
"987","CURTIS Findlay Kenneth","Scotland","","","","no_encontrada",""
"988","McKENNA Scott Fraser","Scotland","","","","no_encontrada",""
"989","DIOUF Yehvann Djibril Victor Y.","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/3iat8f1766319747.png","34173548","Yehvann Diouf","encontrada",""
"990","SARR Mamadou","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/a1ha5q1766053704.png","34219253","Mamadou Sarr","encontrada",""
"991","KOULIBALY Kalidou","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/nirqe51750672288.png","34163613","Kalidou Koulibaly","encontrada",""
"992","SECK Abdoulaye","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/vlprn51780568027.png","34175589","Abdoulaye Seck","encontrada",""
"993","GUEYE Idrissa Gana","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/ag9fm11756976825.png","34147351","Idrissa Gueye","encontrada",""
"994","CISS Pathe Ismaila P.I.","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/64dzq41762549645.png","34192338","Pathé Ciss","encontrada",""
"995","DIAO Assane","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/bt2ue81764278241.png","34221683","Assane Diao","encontrada",""
"996","CAMARA Lamine","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/1fl2tg1766237973.png","34220038","Lamine Camara","encontrada",""
"997","DIENG Bamba Cheikh Ahmadou Mbacke B.","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/gom3v11765969346.png","34193383","Bamba Dieng","encontrada",""
"998","MANE Sadio","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/cify0u1678370417.png","34145762","Sadio Mané","encontrada",""
"999","JACKSON Nicolas","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/uteluc1762963819.png","34200182","Nicolas Jackson","encontrada",""
"1000","NDIAYE Cherif Pape","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/kfsba71780567899.png","34220752","Cherif Ndiaye","encontrada",""
"1001","NDIAYE Iliman Cheikh Baroy","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/rten2t1756977078.png","34178338","Iliman Ndiaye","encontrada",""
"1002","JAKOBS Ismail Joshua","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/iq9jcp1769177723.png","34173636","Ismail Jakobs","encontrada",""
"1003","DIATTA Krepin","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/5uag2g1766238000.png","34171314","Krépin Diatta","encontrada",""
"1004","MENDY Edouard Osoque","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/eoy47r1771663768.png","34172525","Édouard Mendy","encontrada",""
"1005","SARR Pape Matar P.M.","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/ll7kkd1757016806.png","34173480","Pape Matar Sarr","encontrada",""
"1006","SARR Ismaila","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/1abo611761492444.png","34166140","Ismaïla Sarr","encontrada",""
"1007","NIAKHATE Moussa","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/ua1b511766146528.png","34169250","Moussa Niakhaté","encontrada",""
"1008","MBAYE Ibrahim","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/aquiiw1766335383.png","34246715","Ibrahim Mbaye","encontrada",""
"1009","DIARRA Habib Mouhamadou Mbacke H.","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/fbklgi1756903777.png","34200205","Habib Diarra","encontrada",""
"1010","NDIAYE Bara Sapoko","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/k40qsh1780567968.png","34436121","Bara Sapoko Ndiaye","encontrada",""
"1011","DIAW Mory","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/3ckyd51765990168.png","34192963","Mory Diaw","encontrada",""
"1012","MENDY Antoine Alpha A.","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/2otk4v1766319808.png","34202559","Antoine Mendy","encontrada",""
"1013","DIOUF El Hadji Malick","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/q8vo5k1755779041.png","34229663","El Hadji Malick Diouf","encontrada",""
"1014","GUEYE Pape Alassane","Senegal","https://r2.thesportsdb.com/images/media/player/cutout/9e7ql31762888843.png","34173903","Pape Gueye","encontrada",""
"1015","WILLIAMS Ronwen Hayden","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/kd7edx1750875629.png","34228100","Ronwen Williams","encontrada",""
"1016","MATULUDI Thabang Tholo","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/gzfik81779971915.png","34296298","Thabang Matuludi","encontrada",""
"1017","NDAMANE Khulumani","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/j418331779972390.png","34301936","Khulumani Ndamane","encontrada",""
"1018","MOKOENA Teboho","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/3dq0ds1750874921.png","34228103","Teboho Mokoena","encontrada",""
"1019","MBATHA Thalente Wandile","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/471uwy1779971985.png","34239857","Thalente Mbatha","encontrada",""
"1020","MODIBA Aubrey Maphosa","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/nh3ddz1750874984.png","34178395","Aubrey Modiba","encontrada",""
"1021","APPOLLIS Oswin Reagan","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/51f8ha1779969554.png","34287804","Oswin Appollis","encontrada",""
"1022","MOREMI Tshepang","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/6zan8z1779972227.png","34228214","Tshepang Moremi","encontrada",""
"1023","FOSTER Lyle Brent","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/0fo5fd1757174497.png","34191740","Lyle Foster","encontrada",""
"1024","MOFOKENG Relebohile","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/mw8id81779972149.png","34228269","Relebohile Mofokeng","encontrada",""
"1025","ZWANE Themba","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/76q7yr1750875450.png","34178378","Themba Zwane","encontrada",""
"1026","MASEKO Thapelo","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/6uwojl1779971640.png","34228104","Thapelo Maseko","encontrada",""
"1027","SITHOLE Sphephelo S'miso","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/nb9i241779972658.png","34191894","Sphephelo Sithole","encontrada",""
"1028","MBOKAZI Mbekezeli Mfanu","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/s5f84y1779972076.png","34435948","Mbekezeli Mbokazi","encontrada",""
"1029","RAYNERS Iqraam","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/49juqb1750875069.png","34228226","Iqraam Rayners","encontrada",""
"1030","CHAINE Sipho Justin","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/6hfhqs1779969674.png","34348971","Sipho Chaine","encontrada",""
"1031","MAKGOPA Evidence Sekotori MAKGPA","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/5hspcm1779970805.png","34228107","Evidence Makgopa","encontrada",""
"1032","KABINI Samukele Alucious","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/3pha2j1779970727.png","34296521","Samukele Kabini","encontrada",""
"1033","SIBISI Nkosinathi Emmanuel","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/m45e0b1777992147.png","34228230","Nkosinathi Sibisi","encontrada",""
"1034","MUDAU Khuliso Johnson","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/ods0zi1750875546.png","34228101","Khuliso Mudau","encontrada",""
"1035","OKON Ime Daniel","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/4p86da1773070885.png","34228121","Ime Okon","encontrada",""
"1036","GOSS Ricardo Stuart","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/pmp3yi1779970285.png","34228119","Ricardo Goss","encontrada",""
"1037","ADAMS Jayden Oswin","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/q8api81750874993.png","34228222","Jayden Adams","encontrada",""
"1038","MAKHANYA Olwethu Mpilwenhle","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/t54jb71778670143.png","34335035","Olwethu Makhanya","encontrada",""
"1039","SEBELEBELE Kamogelo Michael","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/kci2f81779972465.png","34292710","Kamogelo Sebelebele","encontrada",""
"1040","CROSS Bradley Paul","South Africa","https://r2.thesportsdb.com/images/media/player/cutout/h6uoxk1779970007.png","34228164","Bradley Cross","encontrada",""
"1041","RAYA David MARTÍN","Spain","https://r2.thesportsdb.com/images/media/player/cutout/21rp2q1769331784.png","34148681","David Raya","encontrada",""
"1042","PUBILL Marc PAGES","Spain","https://r2.thesportsdb.com/images/media/player/cutout/jf6st71762288533.png","34195287","Marc Pubill","encontrada",""
"1043","GRIMALDO Alex Alejandro GARCÍA","Spain","https://r2.thesportsdb.com/images/media/player/cutout/ddeb6b1756316030.png","34160527","Álex Grimaldo","encontrada",""
"1044","GARCIA Eric MARTRET","Spain","https://r2.thesportsdb.com/images/media/player/cutout/agfrk61726510225.png","34172241","Eric García","encontrada",""
"1045","LLORENTE Marcos MORENO M.","Spain","https://r2.thesportsdb.com/images/media/player/cutout/god7pd1762288454.png","34146345","Marcos Llorente","encontrada",""
"1046","MERINO Mikel ZAZÓN","Spain","https://r2.thesportsdb.com/images/media/player/cutout/07opk31769330730.png","34161591","Mikel Merino","encontrada",""
"1047","TORRES Ferran GARCÍA","Spain","https://r2.thesportsdb.com/images/media/player/cutout/feey201726510461.png","34163478","Ferran Torres","encontrada",""
"1048","RUIZ Fabian PEÑA","Spain","https://r2.thesportsdb.com/images/media/player/cutout/wq4dxd1766335227.png","34163617","Fabián Ruiz","encontrada",""
"1049","GAVI Pablo PAEZ GAVIRA","Spain","https://r2.thesportsdb.com/images/media/player/cutout/amm91q1726510077.png","34193417","Gavi","encontrada",""
"1050","OLMO Dani Daniel CARVAJAL","Spain","https://r2.thesportsdb.com/images/media/player/cutout/s9hzoh1725611346.png","34168363","Dani Olmo","encontrada",""
"1051","PINO Yeremy Jesús SANTOS","Spain","https://r2.thesportsdb.com/images/media/player/cutout/c85ip51761492296.png","34174095","Yéremy Pino","encontrada",""
"1052","PORRO Pedro Antonio SAUCEDA","Spain","https://r2.thesportsdb.com/images/media/player/cutout/cy918t1762021683.png","34170315","Pedro Porro","encontrada",""
"1053","GARCIA Joan PONS","Spain","https://r2.thesportsdb.com/images/media/player/cutout/236o4b1762289648.png","34195888","Joan Garcia","encontrada",""
"1054","LAPORTE Aymeric FEVRE","Spain","https://r2.thesportsdb.com/images/media/player/cutout/q4eqw31762285953.png","34149296","Aymeric Laporte","encontrada",""
"1055","BAENA Alex Alejandro RODRÍGUEZ B.","Spain","https://r2.thesportsdb.com/images/media/player/cutout/04ntmp1762890059.png","34174104","Álex Baena","encontrada",""
"1056","RODRI Rodrigo HERNÁNDEZ CASCANTE","Spain","https://r2.thesportsdb.com/images/media/player/cutout/6ggnc31769182523.png","34163415","Rodri","encontrada",""
"1057","WILLIAMS Nico Nicholas ARTHUER JR","Spain","https://r2.thesportsdb.com/images/media/player/cutout/8lg7941629190551.png","34179705","Nico Williams","encontrada",""
"1058","ZUBIMENDI Martin IBAÑEZ","Spain","https://r2.thesportsdb.com/images/media/player/cutout/lj71fn1769331598.png","34172850","Martín Zubimendi","encontrada",""
"1059","YAMAL Lamine NASRAOUI EBANA","Spain","https://r2.thesportsdb.com/images/media/player/cutout/m9n4ja1761512633.png","34219490","Lamine Yamal","encontrada",""
"1060","PEDRI Pedro GONZÁLEZ LÓPEZ","Spain","https://r2.thesportsdb.com/images/media/player/cutout/82xtuu1726509836.png","34172243","Pedri","encontrada",""
"1061","OYARZABAL Mikel UGARTE","Spain","https://r2.thesportsdb.com/images/media/player/cutout/9apeaz1762709253.png","34161387","Mikel Oyarzabal","encontrada",""
"1062","CUBARSI Pau I PAREDES","Spain","https://r2.thesportsdb.com/images/media/player/cutout/tynei31768321729.png","34226456","Pau Cubarsí","encontrada",""
"1063","SIMON Unai MENDIBIL","Spain","https://r2.thesportsdb.com/images/media/player/cutout/6b7izw1603316358.png","34169616","Unai Simón","encontrada",""
"1064","CUCURELLA Marc SASETA","Spain","https://r2.thesportsdb.com/images/media/player/cutout/j7i66q1757002736.png","34170224","Marc Cucurella","encontrada",""
"1065","MUNOZ Victor VILLANUEVA M.V.","Spain","https://r2.thesportsdb.com/images/media/player/cutout/wz8f5l1762532109.png","34337140","Víctor Muñoz","encontrada",""
"1066","IGLESIAS Borja QUINTÁS B.","Spain","https://r2.thesportsdb.com/images/media/player/cutout/mrr5cf1724495214.png","34149265","Borja Iglesias","encontrada",""
"1067","WIDELL ZETTERSTROM Jacob Mikael","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/4nj3w31761924491.png","34190542","Jacob Widell Zetterström","encontrada",""
"1068","LAGERBIELKE Gustaf Johan","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/3sbqva1726607896.png","34220747","Gustaf Lagerbielke","encontrada",""
"1069","LINDELOF Victor Jörgen NILSSON","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/07mdel1756984093.png","34161327","Victor Lindelöf","encontrada",""
"1070","HIEN Isak Malcolm Kwaku","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/ed5d0g1731837971.png","34190548","Isak Hien","encontrada",""
"1071","GUDMUNDSSON Gabriel Johan","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/d1q18t1757075757.png","34170408","Gabriel Gudmundsson","encontrada",""
"1072","JOHANSSON Herman Nils H.","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/ylcvxn1778065051.png","34226843","Herman Johansson","encontrada",""
"1073","BERGVALL Lucas Erik Holger","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/6hbkx51757016291.png","34226854","Lucas Bergvall","encontrada",""
"1074","SVENSSON Daniel Jonathan","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/q4wdbj1756326141.png","34175869","Daniel Svensson","encontrada",""
"1075","ISAK Alexander","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/3qj7z41757088281.png","34163447","Alexander Isak","encontrada",""
"1076","NYGREN Benjamin Erik","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/ircami1777019328.png","34175631","Benjamin Nygren","encontrada",""
"1077","ELANGA Anthony David Junior","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/zptapf1770796138.png","34179948","Anthony Elanga","encontrada",""
"1078","JOHANSSON Viktor Tobias V.","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/jxtv4m1761251281.png","34174091","Viktor Johansson","encontrada",""
"1079","SEMA Ken","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/bzntqf1694521940.png","34169555","Ken Sema","encontrada",""
"1080","EKDAL Hjalmar","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/odq06b1757174440.png","34190544","Hjalmar Ekdal","encontrada",""
"1081","STARFELT Carl Anders Theodor","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/c4lvf91724492100.png","34178200","Carl Starfelt","encontrada",""
"1082","KARLSTROM Jesper Kewe","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/r1owct1764172392.png","34176094","Jesper Karlström","encontrada",""
"1083","GYOKERES Viktor Einar","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/ubnx241769330610.png","34173576","Viktor Gyökeres","encontrada",""
"1084","AYARI Yasin","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/xah7d91756994132.png","34208394","Yasin Ayari","encontrada",""
"1085","SVANBERG Mattias Olof","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/k8h06w1763669622.png","34169393","Mattias Svanberg","encontrada",""
"1086","SMITH Eric Anders","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/29vzn11756310989.png","34177533","Eric Smith","encontrada",""
"1087","BERNHARDSSON Alexander Olof","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/7mbysc1773149991.png","34220794","Alexander Bernhardsson","encontrada",""
"1088","ZENELI Besfort","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/z6kdc01717844452.png","34242366","Besfort Zeneli","encontrada",""
"1089","NORDFELDT Kristoffer Bo","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/e9it0y1717528183.png","34155606","Kristoffer Nordfeldt","encontrada",""
"1090","STROUD Elliot Karl","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/9u94c51718821528.png","34237410","Elliot Stroud","encontrada",""
"1091","NILSSON Gustaf Håkan","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/1lbrdw1767634399.png","34220607","Gustaf Nilsson","encontrada",""
"1092","ALI Taha Abdi","Sweden","https://r2.thesportsdb.com/images/media/player/cutout/5sfzfi1719482966.png","34220890","Taha Ali","encontrada",""
"1093","KOBEL Gregor","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/vri4zw1756326279.png","34173096","Gregor Kobel","encontrada",""
"1094","MUHEIM Miro Max Maria","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/ohb4za1763416967.png","34196024","Miro Muheim","encontrada",""
"1095","WIDMER Silvan Dominic","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/w2omdl1763554296.png","34164407","Silvan Widmer","encontrada",""
"1096","ELVEDI Nico","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/aelb5v1756313277.png","34169241","Nico Elvedi","encontrada",""
"1097","AKANJI Manuel Obafemi","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/k7o5oh1759408095.png","34162132","Manuel Akanji","encontrada",""
"1098","ZAKARIA Denis Lemi LAKO LADO","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/xh4nwr1766238364.png","34169230","Denis Zakaria","encontrada",""
"1099","EMBOLO Breel Donald","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/k5xqvx1766136320.png","34163490","Breel Embolo","encontrada",""
"1100","FREULER Remo Marco","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/gwqmdw1758896917.png","34164229","Remo Freuler","encontrada",""
"1101","MANZAMBI Johan Kula","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/pg2bjt1763328991.png","34279576","Johan Manzambi","encontrada",""
"1102","XHAKA Granit","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/2xa5dp1756903726.png","34160884","Granit Xhaka","encontrada",""
"1103","NDOYE Dan NODYE","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/yr9p371757163162.png","34175837","Dan Ndoye","encontrada",""
"1104","MVOGO Yvon Landry NGANOMA","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/ic8gbl1765969788.png","34164102","Yvon Mvogo","encontrada",""
"1105","RODRIGUEZ Ricardo Ivan ARAYA","Switzerland","https://r2.thesportsdb.com/images/media/player/cutout/edg6gk1762603105.png","34155048","Ricardo Rodriguez","encontrada",""
